court,casenum,file_date,top_ct_desc,top_ct_statute
STEPHENS,CF-2018-00223,2018-08-31,DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE AFC,NA
STEPHENS,CF-2018-00224,2018-08-31,DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE AFC,NA
STEPHENS,CF-2018-00225,2018-08-31,DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE,NA
STEPHENS,CF-2018-00226,2018-08-31,DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE,NA
STEPHENS,CF-2018-00227,2018-08-31,DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE,NA
STEPHENS,CF-2018-00228,2018-08-31,DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE,NA
STEPHENS,CF-2018-00229,2018-08-31,DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE AFC,NA
STEPHENS,CF-2018-00230,2018-08-31,DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE,NA
STEPHENS,CF-2018-00231,2018-08-31,DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE,NA
STEPHENS,CF-2018-00232,2018-08-31,DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE,NA
STEPHENS,CF-2018-00233,2018-08-31,ENDEAVORING TO DISTRIBUTE A CONTROLLED DANGEROUS S,NA
STEPHENS,CF-2018-00245,2018-09-18,POSSESSION OF CONTROLLED DANG. SUBST. WITH INTENT ,NA
STEPHENS,CF-2018-00246,2018-09-19,POSSESSION WITH INTENT TO DISTRIBUTE 2ND & SUB,NA
STEPHENS,CF-2018-00247,2018-09-19,POSSESSION W/INTENT TO DISTRIBUTE,NA
STEPHENS,CF-2018-00276,2018-11-01,POSSESSION OF CONTROLLED DANG. SUBST. WITH INTENT ,NA
STEPHENS,CF-2018-00277,2018-11-01,POSSESSION OF CONTROLLED DANG. SUBST. WITH INTENT ,NA
STEPHENS,CF-2018-00278,2018-11-01,POSSESSION OF CONTROLLED DANG. SUBST. WITH INTENT ,NA
STEPHENS,CF-2018-00280,2018-11-05,DISTRIBUTION CONTROLLED SUBSTANCE AFCF TWO OR MORE,NA
STEPHENS,CF-2018-00298,2018-12-03,DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE,NA
STEPHENS,CF-2019-00075,2019-04-22,DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE AFC,NA
STEPHENS,CF-2019-00076,2019-04-22,DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE,NA
STEPHENS,CF-2019-00083,2019-04-29,POSSESSION W/INTENT TO DISTRIBUTE,NA
STEPHENS,CF-2019-00089,2019-05-03,DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE,NA
STEPHENS,CF-2019-00094,2019-05-08,DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE,NA
STEPHENS,CF-2019-00095,2019-05-08,DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE AFC,NA
STEPHENS,CF-2019-00099,2019-05-21,POSSESSION OF CONTROLLED DANGEROUS SUBS. W/INTENT ,NA
STEPHENS,CF-2019-00100,2019-05-22,DISTRIBUTION OF CDS WITHIN 2000FT OF SCHOOL 2ND & ,NA
STEPHENS,CF-2019-00101,2019-05-22,DISTRIBUTION OF CONTROLLED SUBSTANCE W/IN 2000 FT ,NA
STEPHENS,CF-2019-00102,2019-05-22,DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE,NA
STEPHENS,CF-2019-00129,2019-07-01,POSSESSION OF CONTROLLED DANGEROUS SUBS. W/INTENT ,NA
STEPHENS,CF-2019-00130,2019-07-01,POSS OF CDS W/INTENT TO DISTR. 2ND & SUB; AFCF,NA
STEPHENS,CF-2019-00131,2019-07-02,POSSESSION OF CONTROLLED DANGEROUS SUBS. W/INTENT ,NA
STEPHENS,CF-2019-00133,2019-07-09,DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE-2ND,NA
STEPHENS,CF-2019-00146,2019-07-24,POSSESSION OF CONTROLLED DANG. SUBST. WITH INTENT ,NA
STEPHENS,CF-2019-00147,2019-07-26,DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE AFC,NA
STEPHENS,CF-2019-00156,2019-08-16,POSS OF CONTROLLED DANG SUB W/ INTENT TO DIST. AFCF 2 OR MORE,NA
STEPHENS,CF-2019-00161,2019-08-21,POSSESSION OF CONTROLLED SUB. W/INTENT TO DISTRIBUTE AFCF 2 MORE,NA
STEPHENS,CF-2019-00170,2019-09-12,POSSESSION OF CONTROLLED DANGEROUS SUBSTANCE W/INTENT TO DISTRI.,NA
STEPHENS,CF-2019-00182,2019-09-23,POSSESSION OF CONTROLLED DANGEROUS SUBSTANCE W/INTENT TO DISTRI.,NA
STEPHENS,CF-2019-00184,2019-09-23,POSSESSION OF CONTROLLED DANGEROUS SUBSTANCE W/INTENT TO DISTRI.,NA
STEPHENS,CF-2019-00212,2019-10-28,POSSESSION OF CONTROLLED DANGEROUS SUBSTANCE W/INTENT TO DISTRI.,NA
STEPHENS,CF-2019-00220,2019-11-04,POSSESSION OF CONTROLLED DANGEROUS SUBSTANCE W/INTENT TO DISTRI.,NA
STEPHENS,CF-2019-00230,2019-11-12,POSSESSION OF CONTROLLED DANG. SUBST. WITH INTENT TO DISTRIBUTE,NA
STEPHENS,CF-2019-00245,2019-11-25,POSSESSION W/INTENT TO DISTRIBUTE,NA
STEPHENS,CF-2019-00247,2019-11-26,POSSESSION OF CONTROLLED DANGEROUS SUBSTANCE W/INTENT TO DISTRI.,NA
STEPHENS,CF-2019-00248,2019-11-27,POSSESSION OF CDS W/ INTENT TO DISTRIBUTE AFCF,NA
STEPHENS,CF-2019-00251,2019-12-04,DISTRIBUTION OF CDS INCLUDING POSSESSION W/INTENT TO DISTR AFCF,NA
STEPHENS,CF-2019-00272,2019-12-19,DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE 2ND AND SUB AFCF,NA
STEPHENS,CF-2020-00005,2020-01-06,POSSESSION OF CONTROLLED DANGEROUS SUBSTANCE W/INTENT TO DISTRI.,NA
TEXAS,CF-2017-00005,2017-01-04,"UNLAWFUL POSS OF CONTROLLED DRUG, MARIJ, W/INTENT ",NA
TEXAS,CF-2017-00061,2017-03-01,"UNLAWFUL POSS OF CONTROLLED DRUG, MARIJ, W/INTENT ",NA
TEXAS,CF-2017-00064,2017-03-06,"UNLAWFUL POSS OF CONTROLLED DRUG, MARIJ, W/INTENT ",NA
TEXAS,CF-2017-00111,2017-03-28,"POSSESSION OF CDS, METH, W/INTENT TO DISTRIBUTE",NA
TEXAS,CF-2017-00111,2017-03-28,"POSSESSION OF CDS, METH, W/INTENT TO DISTRIBUTE",NA
TEXAS,CF-2017-00112,2017-03-28,UNLAWFUL POSS OF CDS W/INTENT TO DIST MARIJ W/IN 2,NA
TEXAS,CF-2017-00165,2017-05-22,UNLAWFUL POSS OF CDS W/INTENT TO DIST MARIJ W/IN 2,NA
TEXAS,CF-2017-00170,2017-05-23,"UNLAWFUL POSS OF CONTROLLED DRUG, MARIJ, W/INTENT ",NA
TEXAS,CF-2017-00173,2017-05-23,UNLAWFUL POSSESSION OF CONTROLLED DRUG W/INTENT TO,NA
TEXAS,CF-2017-00174,2017-05-23,UNLAWFUL POSSESSION OF CONTROLLED DRUG W/INTENT TO,NA
TEXAS,CF-2017-00198,2017-06-26,DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE,NA
TEXAS,CF-2017-00207,2017-07-10,"UNLAWFUL POSS OF CONTROLLED DRUG, MARIJ, W/INTENT ",NA
TEXAS,CF-2017-00210,2017-07-10,"UNLAWFUL POSS OF CONTROLLED DRUG, MARIJ, W/INTENT ",NA
TEXAS,CF-2017-00220,2017-07-24,"UNLAWFUL POSS OF CONTROLLED DRUG, MARIJ, W/INTENT ",NA
TEXAS,CF-2017-00242,2017-08-16,"DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE, ME",NA
TEXAS,CF-2017-00256,2017-09-05,"UNLAWFUL POSS OF CDS W/INTENT TO DIST, METH, W/IN ",NA
TEXAS,CF-2017-00259,2017-09-13,"UNLAWFUL POSS OF CONTROLLED DRUG, MARIJ, W/INTENT ",NA
TEXAS,CF-2017-00260,2017-09-13,"UNLAWFUL POSS OF CONTROLLED DRUG, MARIJ, W/INTENT ",NA
TEXAS,CF-2017-00270,2017-10-02,UNLAWFUL POSS OF CDS W/INTENT TO DIST MARIJ W/IN 2,NA
TEXAS,CF-2017-00275,2017-10-10,UNLAWFUL POSSESSION OF CONTROLLED DRUG W/INTENT TO,NA
TEXAS,CF-2017-00313,2017-12-27,"UNLAWFUL POSS OF CONTROLLED DRUG, MARIJ, W/INTENT ",NA
TEXAS,CF-2017-00314,2017-12-27,"UNLAWFUL POSS OF CONTROLLED DRUG, MARIJ, W/INTENT ",NA
TEXAS,CF-2018-00014,2018-01-16,UNLAWFUL POSS OF CDS MARIJUANA & THC WITH INTENT T,NA
TEXAS,CF-2018-00015,2018-01-16,UNLAWFUL POSS OF CDS MARIJUANA & THC WITH INTENT T,NA
TEXAS,CF-2018-00016,2018-01-16,UNLAWFUL POSS OF CDS MARIJUANA & THC WITH INTENT T,NA
TEXAS,CF-2018-00026,2018-01-23,"UNLAWFUL POSS OF CONTROLLED DRUG, MARIJ, W/INTENT ",NA
TEXAS,CF-2018-00050,2018-02-21,UNLAWFUL POSS OF CDS MARIJUANA & THC WITH INTENT T,NA
TEXAS,CF-2018-00051,2018-02-21,"UNLAWFUL POSS OF CDS MARIJUANA & THC, W/INTENT TO ",NA
TEXAS,CF-2018-00054,2018-02-21,UNLAWFUL POSS OF CDS MARIJUANA & THC WITH INTENT T,NA
TEXAS,CF-2018-00055,2018-02-21,UNLAWFUL POSS OF CDS W/INTENT TO DIST MARIJ W/IN 2,NA
TEXAS,CF-2018-00063,2018-03-06,UNLAWFUL POSS OF CDS W/INTENT TO DISTRBUTE METH W/,NA
TEXAS,CF-2018-00076,2018-03-20,"UNLAWFUL POSS OF CONTROLLED DRUG, MARIJ, W/INTENT ",NA
TEXAS,CF-2018-00077,2018-03-20,"UNLAWFUL POSS OF CONTROLLED DRUG, MARIJ, W/INTENT ",NA
TEXAS,CF-2018-00083,2018-03-26,"UNLAWFUL POSS OF CONTROLLED DRUG W/INTENT TO DIST,",NA
TEXAS,CF-2018-00094,2018-04-17,UNLAWFUL POSS OF CDS W/INTENT TO DIST MARIJ W/IN 2,NA
TEXAS,CF-2018-00106,2018-04-30,"UNLAWFUL POSS OF CONTROLLED DRUG, THC, WITH INTENT",NA
TEXAS,CF-2018-00113,2018-05-08,"DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE, ME",NA
TEXAS,CF-2018-00114,2018-05-08,"DISTRIBUTION OF CDS, METH, W/IN 2000 SCHL/PARK, W/",NA
TEXAS,CF-2018-00115,2018-05-08,"DISTRIBUTION OF CDS, METH, W/IN 2000 SCHL/PARK, W/",NA
TEXAS,CF-2018-00130,2018-06-05,"DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE, ME",NA
TEXAS,CF-2018-00131,2018-06-05,"UNLAWFUL POSS OF CONTROLLED DRUG W/INTENT TO DIST,",NA
TEXAS,CF-2018-00135,2018-06-12,UNLAWFUL POSSESSION OF CONTROLLED DRUG W/INTENT TO,NA
TEXAS,CF-2018-00172,2018-07-30,UNLAWFUL POSSESSION OF CONTROLLED DRUG W/INTENT TO,NA
TEXAS,CF-2018-00174,2018-07-31,"UNLAWFUL POSS OF CDS, MARJ W/INTENT TO DIST W/2K R",NA
TEXAS,CF-2018-00175,2018-07-31,"UNLAWFUL POSS OF CONTROLLED DRUG, MARIJ, W/INTENT ",NA
TEXAS,CF-2018-00191,2018-08-22,"UNLAWFUL POSS OF CD, FENTANYL W/INTENT DISTRIBUTE,",NA
TEXAS,CF-2018-00192,2018-08-22,"UNLAWFUL POSS OF CD, FENTANYL W/INTENT DISTRIBUTE,",NA
TEXAS,CF-2018-00193,2018-08-22,"UNLAWFUL POSS OF CD, FENTANYL W/INTENT DISTRIBUTE,",NA
TEXAS,CF-2019-00016,2019-01-17,DISTRIBUTION OF CONTROLLED SUBSTANCE (METHAMPHETAM,NA
TEXAS,CF-2019-00061,2019-03-19,"DISTRIBUTION OF CDS, METH, W/IN 2000 SCHL/PARK, W/",NA
TEXAS,CF-2019-00066,2019-03-28,"DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE, MA",NA
TEXAS,CF-2019-00130,2019-06-25,"POSSESSION OF CDS, METH, W/INTENT TO DISTRIBUTE",NA
TEXAS,CF-2019-00137,2019-07-16,UNLAWFUL POSS OF CDS W/INTENT TO DIST MARIJ W/IN 2,NA
TEXAS,CF-2019-00159,2019-08-12,UNLAWFUL POSS OF CONTROLLED DRUG ANABOLIC STERIODS W/INTENT TO DISTRIBUTE,NA
TEXAS,CF-2019-00185,2019-09-18,UNLAWFUL POSSESSION OF CONTROLLED DRUG W/INTENT TO DISTRIBUTE,NA
TEXAS,CF-2019-00186,2019-09-18,"UNLAWFUL POSS OF CD, MARI W/IN 2KSCHL/PRK W/INTENT TO DISTRIBUTE",NA
TEXAS,CF-2019-00200,2019-10-18,UNLAWFUL POSSESSION OF CONTROLLED DRUG W/INTENT TO DISTRIBUTE,NA
TEXAS,CF-2019-00203,2019-10-21,"UNLAWFUL POSS OF CD W/INTENT TO DIST MARI, W/IN 2000 OF SCHL/PRK",NA
TEXAS,CF-2019-00215,2019-10-29,UNLAWFUL POSS OF CDS W/INTENT TO DISTRBUTE METH W/IN 2000PARK/SCHOOL,NA
TEXAS,CF-2019-00216,2019-10-29,"UNLAWFUL POSS OF CDS W/INTENT TO DIST, METH, W/IN 2000 SCHOOL/PARK",NA
TEXAS,CF-2019-00219,2019-10-31,"UNLAWFUL POSS OF CONTROLLED DRUG W/INTENT TO DIST, METHAMPHETAMINE",NA
TEXAS,CF-2019-00228,2019-11-06,"DISTRIBUTION OF CDS, METHAMPHETAMINE, W/IN 2000FT SCHOOL OR PARK",NA
TEXAS,CF-2019-00245,2019-11-19,"UNLAWL POSS OF CD, MARIJ, W/IN 2000 SCHL/PARK, W/INTENT TO DIST",NA
TEXAS,CF-2019-00246,2019-11-19,UNLAWFUL POSS OF CDS MARIJ W/IN 2000 SCH/PK W/INTENT TO DIST,NA
TEXAS,CF-2019-00273,2019-12-27,"UNLAWFUL POSS OF CONTROLLED DRUG, MARIJ, W/INTENT TO DISTRIBUTE",NA
TEXAS,CF-2020-00003,2020-01-06,"UNLAWFUL POSS OF CONTROLLED DRUG, MARIJ, W/INTENT TO DISTRIBUTE",NA
TEXAS,CF-2020-00040,2020-02-14,"DISTRIBUTION OF CONTROLLED DANGEROUS SUBSTANCE, MARIJUANA",NA
TILLMAN,CF-2017-00051,2017-08-01,DISTRIBUTION OF CDS-INCLUDING POSSESSION WITH INTE,NA
TILLMAN,CF-2018-00017,2018-04-02,DISTRIBUTION OF CDS-INCLUDING POSSESSION WITH INTE,NA
TILLMAN,CF-2018-00018,2018-04-05,DISTRIBUTION OF CDS-INCLUDING POSSESSION WITH INTE,NA
TILLMAN,CF-2018-00049,2018-08-09,DISTRIBUTION OF CDS-INCLUDING POSSESSION WITH INTE,NA
TULSA,CF-2017-00035,2017-01-05,DISTRIBUTION OF CONTROLLED SUBSTANCE,63.2.401A1
TULSA,CF-2017-00041,2017-01-05,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2*401B2
TULSA,CF-2017-00086,2017-01-06,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00099,2017-01-09,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401B2
TULSA,CF-2017-00115,2017-01-10,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00131,2017-01-10,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00131,2017-01-10,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00135,2017-01-10,DISTRIBUTION OF CONTROLLED SUBSTANCE,63.2.401
TULSA,CF-2017-00148,2017-01-11,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00208,2017-01-12,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00212,2017-01-13,POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401.B.2
TULSA,CF-2017-00267,2017-01-13,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401
TULSA,CF-2017-00280,2017-01-13,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401
TULSA,CF-2017-00287,2017-01-13,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401.B.2
TULSA,CF-2017-00335,2017-01-18,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.4021B2
TULSA,CF-2017-00375,2017-01-19,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00390,2017-01-19,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00396,2017-01-19,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00420,2017-01-20,DISTRIBUTION OF CONTROLLED SUBSTANCE - METHAMPHETAMINE,63.2.401
TULSA,CF-2017-00439,2017-01-20,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00454,2017-01-23,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401B2
TULSA,CF-2017-00481,2017-01-23,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00509,2017-01-24,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00515,2017-01-24,DISTRIBUTION OF CONTROLLED SUBSTANCE ,63.2.401A1
TULSA,CF-2017-00557,2017-01-25,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00559,2017-01-25,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00567,2017-01-25,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00604,2017-01-26,DISTRIBUTION OF CONTROLLED SUBSTANCE - METHAMPHETAMINE,63.2.401A1
TULSA,CF-2017-00607,2017-01-26,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00646,2017-01-27,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00653,2017-01-27,DISTRIBUTION OF CONTROLLED SUBSTANCE,63.2.401
TULSA,CF-2017-00655,2017-01-27,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401B2
TULSA,CF-2017-00657,2017-01-27,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTRE - METHAMPHETAMINE,63.2.401B2
TULSA,CF-2017-00687,2017-01-30,DISTRIBUTION OF CONTROLLED SUBSTANCE ,63.2.401A1
TULSA,CF-2017-00700,2017-01-30,DISTRIBUTION OF CONTROLLED SUBSTANCE,63.2.401A1
TULSA,CF-2017-00732,2017-01-30,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401B2
TULSA,CF-2017-00749,2017-01-31,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00789,2017-02-02,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00795,2017-02-02,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00807,2017-02-02,DISTRIBUTION OF CONTROLLED SUBSTANCE ,63.2.401A1
TULSA,CF-2017-00811,2017-02-03,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00822,2017-02-03,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00851,2017-02-06,UNLAWFUL POSSESSION OF CONTROLLEFD DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00851,2017-02-06,UNLAWFUL POSSESSION OF CONTROLLEFD DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00883,2017-02-07,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00887,2017-02-07,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE - METHANPHETAMINE,63.2.401B2
TULSA,CF-2017-00918,2017-02-08,DISTRIBUTION OF CONTROLLED SUBSTANCE,63.2.401
TULSA,CF-2017-00922,2017-02-08,DISTRIBUTION OF CONTROLLED SUBSTANCE ,63.2.401A1
TULSA,CF-2017-00964,2017-02-09,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-00996,2017-02-10,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-01023,2017-02-13,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-01040,2017-02-14,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-01054,2017-02-14,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-01060,2017-02-14,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-01073,2017-02-15,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-01077,2017-02-15,UNLAWFUL POSSESSION OF CONTROLLEFD DRUG WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401B2
TULSA,CF-2017-01078,2017-02-15,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-01078,2017-02-15,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-01081,2017-02-15,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401B2
TULSA,CF-2017-01090,2017-02-15,DISTRIBUTION OF CONTROLLED SUBSTANCE,63.2.401A1
TULSA,CF-2017-01099,2017-02-16,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-01101,2017-02-16,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-01114,2017-02-16,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-01117,2017-02-16,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401B2
TULSA,CF-2017-01122,2017-02-16,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401
TULSA,CF-2017-01215,2017-02-24,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-01216,2017-02-24,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-01226,2017-02-24,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-01230,2017-02-24,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401B2
TULSA,CF-2017-01244,2017-02-24,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE - METHAMPHETAMINE,63.2.401B2
TULSA,CF-2017-01262,2017-02-27,DISTRIBUTION OF CONTROLLED SUBSTANCE,63.2.401
TULSA,CF-2017-01263,2017-02-27,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.*401B1
TULSA,CF-2017-01267,2017-02-27,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-01297,2017-03-01,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-01317,2017-03-01,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-01328,2017-03-01,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-01364,2017-03-02,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-01378,2017-03-03,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-01378,2017-03-03,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-01393,2017-03-03,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-01415,2017-03-06,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-01425,2017-03-07,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401A1
TULSA,CF-2017-01425,2017-03-07,UNLAWFUL POSSESSION OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401A1
TULSA,CF-2017-01444,2017-03-07,UNLAWFUL POSSESISON OF CONTROLLED DRUG WITH INTENT TO DISTRIBUTE,63.2.401B2
TULSA,CF-2017-01450,2017-03-07,DISTRIBUTION OF CONTROLLED SUBSTANCE,63.2.*401
