court,casenum,file_date,top_ct_desc,top_ct_statute
SEQUOYAH,CF-2018-00523,2018-08-14,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2018-00524,2018-08-14,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2018-00548,2018-08-22,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2018-00550,2018-08-22,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2018-00551,2018-08-29,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2018-00583,2018-09-10,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2018-00585,2018-09-12,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2018-00586,2018-09-12,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2018-00636,2018-10-03,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2018-00637,2018-10-03,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2018-00710,2018-10-31,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2018-00711,2018-10-31,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2018-00719,2018-11-07,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2018-00720,2018-11-07,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2018-00777,2018-12-04,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2018-00778,2018-12-04,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2018-00790,2018-12-12,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2018-00803,2018-12-18,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2018-00808,2018-12-18,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2018-00819,2018-12-21,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2018-00820,2018-12-27,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2018-00822,2018-12-27,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00012,2019-01-03,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00013,2019-01-03,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00026,2019-01-09,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00027,2019-01-09,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00038,2019-01-16,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00069,2019-02-07,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00071,2019-02-05,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00080,2019-02-13,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00088,2019-02-20,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00095,2019-02-20,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00101,2019-02-27,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00102,2019-02-27,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00116,2019-03-05,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00117,2019-03-05,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00122,2019-03-05,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00124,2019-03-07,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00141,2019-03-20,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00142,2019-03-20,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00143,2019-03-20,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00180,2019-04-03,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00203,2019-04-22,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00261,2019-05-21,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00265,2019-05-21,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00266,2019-05-21,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00286,2019-06-05,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00287,2019-06-05,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00307,2019-06-12,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00315,2019-06-19,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00316,2019-06-19,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00349,2019-07-03,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00350,2019-07-03,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00355,2019-07-05,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00368,2019-07-15,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00369,2019-07-15,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00370,2019-07-16,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00387,2019-07-23,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00388,2019-07-23,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00414,2019-08-06,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00433,2019-08-14,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00469,2019-08-28,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00473,2019-08-28,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00474,2019-08-28,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00480,2019-09-04,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00482,2019-09-04,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00498,2019-09-11,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00499,2019-09-11,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00508,2019-09-11,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00509,2019-09-11,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00510,2019-09-11,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00518,2019-09-17,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00519,2019-09-17,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00534,2019-09-24,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00607,2019-10-30,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00633,2019-11-19,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2019-00643,2019-11-26,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2020-00019,2020-01-17,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2020-00028,2020-01-23,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2020-00030,2020-01-23,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2020-00052,2020-02-05,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2020-00053,2020-02-05,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2020-00057,2020-02-05,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2020-00058,2020-02-05,TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2020-00063,2020-02-12,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,NA
SEQUOYAH,CF-2020-00065,2020-02-12,TRAFFICKING IN ILLEGAL DRUGS,NA
STEPHENS,CF-2017-00098,2017-03-31,TRAFFICKING IN ILLEGAL DRUGS SECOND & SUB,NA
STEPHENS,CF-2017-00108,2017-04-06,TRAFFICKING IN ILLEGAL DRUGS SECOND & SUB,NA
STEPHENS,CF-2017-00158,2017-05-23,TRAFFICKING IN ILLEGAL DRUGS AFCF 2 OR MORE,NA
STEPHENS,CF-2017-00288,2017-09-06,TRAFFICKING IN ILLEGAL DRUGS,NA
STEPHENS,CF-2018-00047,2018-03-12,TRAFFICKING IN ILLEGAL DRUGS,NA
STEPHENS,CF-2018-00049,2018-03-12,TRAFFICKING IN ILLEGAL DRUGS,NA
STEPHENS,CF-2018-00062,2018-03-26,TRAFFICKING IN ILLEGAL DRUGS AFCF 2 OR MORE,NA
STEPHENS,CF-2018-00067,2018-03-28,TRAFFICKING IN ILLEGAL DRUGS,NA
STEPHENS,CF-2018-00086,2018-04-16,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS AFCF 2 OR ,NA
STEPHENS,CF-2018-00214,2018-08-29,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,NA
STEPHENS,CF-2018-00234,2018-09-04,TRAFFICKING IN ILLEGAL DRUGS,NA
STEPHENS,CF-2018-00261,2018-10-03,TRAFFICKING IN ILLEGAL DRUGS,NA
STEPHENS,CF-2018-00265,2018-10-10,TRAFFICKING IN ILLEGAL DRUGS AFCF,NA
STEPHENS,CF-2018-00272,2018-10-26,TRAFFICKING IN ILLEGAL DRUGS AFCF 2 OR MORE,NA
STEPHENS,CF-2018-00283,2018-11-06,TRAFFICKING IN ILLEGAL DRUGS,NA
STEPHENS,CF-2019-00221,2019-11-04,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS AFCF,NA
STEPHENS,CF-2019-00222,2019-11-04,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS AFCF,NA
STEPHENS,CF-2019-00223,2019-11-04,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS AFCF,NA
STEPHENS,CF-2020-00010,2020-01-13,TRAFFICKING IN ILLEGAL DRUGS AFCF 2ND AND SUB,NA
STEPHENS,CF-2020-00028,2020-02-10,TRAFFICKING IN ILLEGAL DRUGS AFCF 2 OR MORE,NA
STEPHENS,CF-2020-00041,2020-02-27,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,NA
TEXAS,CF-2017-00001,2017-01-04,"TRAFFICKING IN AN ILLEGAL DRUG, METHAMPHETAMINE",NA
TEXAS,CF-2017-00002,2017-01-04,"AGGRAVATED TRAFFICKING/ILLEGAL DRUG, METH, W/IN 20",NA
TEXAS,CF-2017-00003,2017-01-04,"TRAFFICKING IN AN ILLEGAL DRUG, METHAMPHETAMINE",NA
TEXAS,CF-2017-00016,2017-01-24,"AGGRAVATED TRAFFICKING/ILLEGAL DRUG, METH, W/IN 20",NA
TEXAS,CF-2017-00017,2017-01-24,"TRAFFICKING IN AN ILLEGAL DRUG, METHAMPHETAMINE",NA
TEXAS,CF-2017-00019,2017-01-24,"TRAFFICKING IN AN ILLEGAL DRUG, METHAMPHETAMINE",NA
TEXAS,CF-2017-00020,2017-01-24,"AGGRAVATED TRAFFICKING/ILLEGAL DRUG, METH, W/IN 20",NA
TEXAS,CF-2017-00021,2017-01-24,"AGGRAVATED TRAFFICKING/ILLEGAL DRUG, METH, W/IN 20",NA
TEXAS,CF-2017-00023,2017-01-24,"TRAFFICKING IN AN ILLEGAL DRUG, METHAMPHETAMINE",NA
TEXAS,CF-2017-00027,2017-01-31,"AGGRAVATED TRAFFICKING/ILLEGAL DRUG, METH, W/IN 20",NA
TEXAS,CF-2017-00028,2017-01-31,"AGGRAVATED TRAFFICKING/ILLEGAL DRUG, METH, W/IN 20",NA
TEXAS,CF-2017-00062,2017-03-06,"TRAFFICKING IN AN ILLEGAL DRUG, MARIJUANA, W/IN 20",NA
TEXAS,CF-2017-00063,2017-03-06,"TRAFFICKING IN AN ILLEGAL DRUG, MARIJUANA, W/IN 20",NA
TEXAS,CF-2017-00121,2017-04-07,"TRAFFICKING IN AN ILLEGAL DRUG, METH W/IN 2000PARK",NA
TEXAS,CF-2017-00132,2017-04-12,"TRAFFICKING IN AN ILLEGAL DRUG, METHAMPHETAMINE",NA
TEXAS,CF-2017-00144,2017-04-28,"AGGRAVATED TRAFFICKING/ILLEGAL DRUG, METH, W/IN 20",NA
TEXAS,CF-2017-00145,2017-04-28,CONSPIRACY TO COMMIT TRAFFICKING IN AN ILLEGAL DRU,NA
TEXAS,CF-2017-00146,2017-04-28,"AGGRAVATED TRAFFICKING/ILLEGAL DRUG, METH, W/IN 20",NA
TEXAS,CF-2017-00164,2017-05-17,"TRAFFICKING IN AN ILLEGAL DRUG, COCAINE",NA
TEXAS,CF-2017-00208,2017-07-10,"TRAFFICKING IN AN ILLEGAL DRUG, MARIJ W/IN 2000 PA",NA
TEXAS,CF-2017-00209,2017-07-10,"TRAFFICKING IN AN ILLEGAL DRUG, MARIJ W/IN 2000 PA",NA
TEXAS,CF-2017-00213,2017-07-17,"TRAFFICKING IN AN ILLEGAL DRUG, COCAINE",NA
TEXAS,CF-2017-00214,2017-07-17,"TRAFFICKING IN AN ILLEGAL DRUG, COCAINE",NA
TEXAS,CF-2017-00221,2017-07-24,"TRAFFICKING IN AN ILLEGAL DRUG, MARIJ W/IN 2000 PA",NA
TEXAS,CF-2017-00240,2017-08-15,"TRAFFICKING IN AN ILLEGAL DRUG, METHAMPHETAMINE",NA
TEXAS,CF-2017-00241,2017-08-15,"TRAFFICKING IN AN ILLEGAL DRUG, METHAMPHETAMINE",NA
TEXAS,CF-2017-00271,2017-10-04,"TRAFFICKING IN AN ILLEGAL DRUG, METHAMPHETAMINE",NA
TEXAS,CF-2017-00272,2017-10-04,"TRAFFICKING IN AN ILLEGAL DRUG, METHAMPHETAMINE",NA
TEXAS,CF-2018-00012,2018-01-16,"TRAFFICKING IN AN ILLEGAL DRUG, METHAMPHETAMINE",NA
TEXAS,CF-2018-00025,2018-01-23,"TRAFFICKING IN AN ILLEGAL DRUG, METHAMPHETAMINE",NA
TEXAS,CF-2018-00040,2018-02-14,"TRAFFICKING IN AN ILLEGAL DRUG, HEROIN, W/IN 2000 ",NA
TEXAS,CF-2018-00041,2018-02-14,"TRAFFICKING IN AN ILLEGAL DRUG, HEROIN, W/IN 2000 ",NA
TEXAS,CF-2018-00046,2018-02-16,"TRAFFICKING IN AN ILLEGAL DRUG, METHAMPHETAMINE",NA
TEXAS,CF-2018-00047,2018-02-16,"TRAFFICKING IN AN ILLEGAL DRUG, METHAMPHETAMINE",NA
TEXAS,CF-2018-00048,2018-02-16,AGGRAVATED TRAFFICKING IN AN ILLEGAL DRUG,NA
TEXAS,CF-2018-00061,2018-03-06,"TRAFFICKING IN AN ILLEGAL DRUG, METHAMPHETAMINE",NA
TEXAS,CF-2018-00062,2018-03-06,"TRAFFICKING IN AN ILLEGAL DRUG, METHAMPHETAMINE",NA
TEXAS,CF-2018-00082,2018-03-26,"TRAFFICKING IN AN ILLEGAL DRUG, METHAMPHETAMINE",NA
TEXAS,CF-2018-00084,2018-03-26,"TRAFFICKING IN AN ILLEGAL DRUG, METHAMPHETAMINE",NA
TEXAS,CF-2018-00085,2018-03-26,"TRAFFICKING IN ILLEGAL DRUGS, METHAMPHETAMINE",NA
TEXAS,CF-2018-00140,2018-06-19,"TRAFFICKING IN AN ILLEGAL DRUG, COCAINE, W/IN 2000",NA
TEXAS,CF-2018-00232,2018-10-17,"TRAFFICK IN ILLEGAL DRUG, MARIJ W/IN 2K SCH/PK W/I",NA
TEXAS,CF-2018-00233,2018-10-17,"TRAFFICK IN ILLEGAL DRUG, MARIJ W/IN 2K SCH/PK W/I",NA
TEXAS,CF-2018-00246,2018-10-30,"TRAFFICKING IN AN ILLEGAL DRUG, METH W/IN 2000PARK",NA
TEXAS,CF-2018-00266,2018-11-27,"AGGRAVATED TRAFFICKING/ILLEGAL DRUG, METH, W/IN 20",NA
TEXAS,CF-2018-00267,2018-11-27,"AGGRAVATED TRAFFICKING/ILLEGAL DRUG, METH, W/IN 20",NA
TEXAS,CF-2019-00043,2019-03-05,AGGRAVATED TRAFFICKING IN AN ILLEGAL DRUG,NA
TEXAS,CF-2019-00044,2019-03-05,"AGGRAVATED TRAFFICKING/ILLEGAL DRUG, METH, W/IN 20",NA
TEXAS,CF-2019-00051,2019-03-11,"TRAFFICKING IN AN ILLEGAL DRUG, METH, W/IN 2000 SC",NA
TEXAS,CF-2019-00078,2019-04-22,"TRAFFICKING IN AN ILLEGAL DRUG, MARIJUANA, W/IN 20",NA
TEXAS,CF-2019-00079,2019-04-22,"TRAFFICKING IN AN ILLEGAL DRUG, MARIJUANA, W/IN 20",NA
TEXAS,CF-2019-00101,2019-05-29,"AGGRAVATED TRAFFICKING/ILLEGAL DRUG, METH, W/IN 20",NA
TEXAS,CF-2019-00204,2019-10-22,"TRAFFICKING IN ILLEGAL DRUGS, METHAMPHETAMINE",NA
TEXAS,CF-2019-00205,2019-10-22,"TRAFFICKING IN AN ILLEGAL DRUG, METH W/IN 2000PARK/SCHOOL/MINOR UNDER 12",NA
TEXAS,CF-2019-00229,2019-11-08,"AGGRAVATED TRAFFICKING IN AN ILLEGAL DRUG, METHAMPHETAMINE",NA
TEXAS,CF-2019-00230,2019-11-08,"AGGRAVATED TRAFFICKING IN AN ILLEGAL DRUG, METHAMPHETAMINE",NA
TEXAS,CF-2019-00231,2019-11-08,"AGGRAVATED TRAFFICKING IN AN ILLEGAL DRUG, METHAMPHETAMINE",NA
TEXAS,CF-2019-00232,2019-11-08,"AGGRAVATED TRAFFICKING/ILLEGAL DRUG, METH W/IN 2000 SCHOOL",NA
TEXAS,CF-2019-00233,2019-11-08,AGGRAVATED TRAFFICKING IN AN ILLEGAL DRUG,NA
TEXAS,CF-2019-00234,2019-11-12,"AGGRAVATED TRAFFICKING/ILLEGAL DRUG, METH W/IN 2000 SCHOOL",NA
TEXAS,CF-2019-00235,2019-11-12,"AGGRAVATED TRAFFICKING/ILLEGAL DRUG, METH, W/IN 2000 SCH/PARK",NA
TEXAS,CF-2019-00236,2019-11-12,"TRAFFICKING IN AN ILLEGAL DRUG, MARIJ W/IN 2000 PARK/SCHOOL/MINOR UNDER 12",NA
TEXAS,CF-2019-00254,2019-12-06,"TRAFFICKING IN AN ILLEGAL DRUG, METH, W/IN 2000 SCHOOL OR PARK",NA
TEXAS,CF-2019-00269,2019-12-19,"TRAFFICKING IN AN ILLEGAL DRUG, METH, W/IN 2000 SCHOOL OR PARK",NA
TEXAS,CF-2019-00270,2019-12-19,"TRAFFICKING IN AN ILLEGAL DRUG, METH, W/IN 2000 SCHOOL OR PARK",NA
TEXAS,CF-2019-00274,2019-12-30,"TRAFFICKING IN AN ILLEGAL DRUG, METH, W/IN 2000 SCHOOL OR PARK",NA
TEXAS,CF-2020-00024,2020-01-28,"TRAFFICKING IN AN ILLEGAL DRUG, OXYCODONE, W/IN 2000 SCH/PK",NA
TEXAS,CF-2020-00025,2020-01-28,"TRAFFICKING IN AN ILLEGAL DRUG, OXYCODONE, W/IN 2000 SCH/PK",NA
TEXAS,CF-2020-00026,2020-01-28,"TRAFFICKING IN AN ILLEGAL DRUG, OXYCODONE, W/IN 2000 SCH/PK",NA
TEXAS,CF-2020-00038,2020-02-14,"TRAFFICKING IN AN ILLEGAL DRUG, METH W/IN 2000PARK/SCHOOL/MINOR UNDER 12",NA
TEXAS,CF-2020-00039,2020-02-14,"TRAFFICK IN ILLEGAL DRUG, METH, W/IN 2000 SCH/PRK, W/INT TO DIST",NA
TEXAS,CF-2020-00052,2020-02-28,"TRAFFICKING IN ILLEGAL DRUGS, METHAMPHETAMINE",NA
TILLMAN,CF-2019-00064,2019-08-23,TRAFFICKING IN FOOD STAMPS,NA
TULSA,CF-2017-00025,2017-01-05,DRUG TRAFFICKING IN ILLEGAL DRUGS -METHAMPHETAMINE,63.2.415.B
TULSA,CF-2017-00049,2017-01-05,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415B
TULSA,CF-2017-00103,2017-01-09,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415
TULSA,CF-2017-00103,2017-01-09,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415
TULSA,CF-2017-00128,2017-01-10,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415B
TULSA,CF-2017-00158,2017-01-11,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415B
TULSA,CF-2017-00323,2017-01-17,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415
TULSA,CF-2017-00360,2017-01-19,TRAFFICKING IN ILLEGAL DRUGS - HEROIN,63.2.415.B
TULSA,CF-2017-00360,2017-01-19,TRAFFICKING IN ILLEGAL DRUGS - HEROIN,63.2.415.B
TULSA,CF-2017-00512,2017-01-24,TRAFFICKING IN ILLEGAL DRUGS - MDMA,63.2.415
TULSA,CF-2017-00562,2017-01-25,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415B
TULSA,CF-2017-00617,2017-01-26,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415B
TULSA,CF-2017-00642,2017-01-27,TRAFFICKING IN ILLEGAL DRUGS-METHAMPHETAMINE,63.2.415.B
TULSA,CF-2017-00786,2017-02-02,AGGRAVATED TRAFFICKING OF ILLEGAL DRUGS - METHAMPHETAMINE,63.2.+415D4
TULSA,CF-2017-00786,2017-02-02,AGGRAVATED TRAFFICKING OF ILLEGAL DRUGS - METHAMPHETAMINE,63.2.+415D4
TULSA,CF-2017-00786,2017-02-02,AGGRAVATED TRAFFICKING OF ILLEGAL DRUGS - METHAMPHETAMINE,63.2.+415D4
TULSA,CF-2017-00802,2017-02-02,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415B
TULSA,CF-2017-00805,2017-02-02,TRAFFICKING IN ILLEGAL DRUGS - METHYLENEDIOXYMETHAMPHETAMINE,63.2.415B
TULSA,CF-2017-00849,2017-02-06,TRAFFICKING IN ILLEGAL DRUGS,"63.2.415.C.7.a.,2.416"
TULSA,CF-2017-00875,2017-02-07,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415B
TULSA,CF-2017-00895,2017-02-08,TRAFFICKINHG IN ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415B
TULSA,CF-2017-00953,2017-02-08,TRAFFICKING IN ILLEGAL DRUGS,63.2.415B
TULSA,CF-2017-00953,2017-02-08,TRAFFICKING IN ILLEGAL DRUGS,63.2.415B
TULSA,CF-2017-01024,2017-02-13,TRAFFICKING IN ILLEGAL DRUGS,63.2.415B
TULSA,CF-2017-01085,2017-02-15,AGGRAVATED TRAFFICKING OF ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415D4
TULSA,CF-2017-01108,2017-02-16,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415B
TULSA,CF-2017-01134,2017-02-17,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415B
TULSA,CF-2017-01134,2017-02-17,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415B
TULSA,CF-2017-01321,2017-03-01,AGGRAVATED TRAFFICKING OF ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415D4
TULSA,CF-2017-01323,2017-03-01,TRAFFICKING IN ILLEGAL DRUGS,63.2.415B
TULSA,CF-2017-01323,2017-03-01,TRAFFICKING IN ILLEGAL DRUGS,63.2.415B
TULSA,CF-2017-01329,2017-03-01,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415B
TULSA,CF-2017-01339,2017-03-02,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415B
TULSA,CF-2017-01473,2017-03-07,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415B
TULSA,CF-2017-01559,2017-03-10,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415B
TULSA,CF-2017-01603,2017-03-14,TRAFFICKING IN ILLEGAL DRUGS-METHAMPHETAMINE,63.2.415.B
TULSA,CF-2017-01714,2017-03-17,TRAFFICKING IN ILLEGAL DRUGS - METHYLENEDIOXYMETHAMPHETAMINE,63.2.415
TULSA,CF-2017-01746,2017-03-20,AHGRAVATED TRAFFICKING IN ILLEGAL DRUGS METHAMPHETAMINE,63.2.415B
TULSA,CF-2017-01746,2017-03-20,AHGRAVATED TRAFFICKING IN ILLEGAL DRUGS METHAMPHETAMINE,63.2.415B
TULSA,CF-2017-01834,2017-03-23,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415
TULSA,CF-2017-01834,2017-03-23,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415
TULSA,CF-2017-01834,2017-03-23,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415
TULSA,CF-2017-01852,2017-03-23,TRAFFICKING IN ILLEGAL DRUGS,63.2.415.B
TULSA,CF-2017-01852,2017-03-23,TRAFFICKING IN ILLEGAL DRUGS,63.2.415.B
TULSA,CF-2017-01965,2017-03-30,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
TULSA,CF-2017-02028,2017-03-31,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
TULSA,CF-2017-02071,2017-04-04,TRAFFICKING IN ILLEGAL DRUGS,63.2.415B
TULSA,CF-2017-02071,2017-04-04,TRAFFICKING IN ILLEGAL DRUGS,63.2.415B
TULSA,CF-2017-02074,2017-04-04,TRAFFICKING IN ILLEGAL DRUGS,63.2.415B
TULSA,CF-2017-02075,2017-04-04,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415B
TULSA,CF-2017-02076,2017-04-04,TRAFFICKING IN ILLEGAL DRUGS -METHAMPHETAMINEL,63.2.415B
TULSA,CF-2017-02080,2017-04-04,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415B
TULSA,CF-2017-02129,2017-04-06,TRAFFICKING IN ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415B
TULSA,CF-2017-02217,2017-04-11,TRAFFICKING IN ILLEGAL DRUGS,63.2.415B
TULSA,CF-2017-02217,2017-04-11,TRAFFICKING IN ILLEGAL DRUGS,63.2.415B
TULSA,CF-2017-02217,2017-04-11,TRAFFICKING IN ILLEGAL DRUGS,63.2.415B
TULSA,CF-2017-02225,2017-04-11,AGGRAVATED TRAFFICKING OF ILLEGAL DRUGS - METHAMPHETAMINE,63.2.415D4
